"","subjid","trialnums","block_iter","block","numatts","numcand","pref","age","party","race","prof","military","gender","ssmar","taxes","guns","polex","relig","partyown","ssmarown","taxesown","gunsown","profile","incl.ssmar","incl.taxes","incl.guns","num_issues_shown"
"36467",36,78,4,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7258",36,79,4,"11atts2cands",11,2,1,1,3,1,1,1,2,2,2,2,1,1,"Yes","Yes","Yes","Yes",1,1,1,1,3
"21863",36,79,4,"11atts2cands",11,2,0,2,2,4,1,1,1,4,4,4,3,2,"No","No","No","No",2,1,1,1,3
"36468",36,79,4,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7259",36,80,4,"11atts2cands",11,2,1,4,3,3,4,4,1,1,1,1,4,4,"Yes","Yes","Yes","Yes",1,1,1,1,3
"21864",36,80,4,"11atts2cands",11,2,0,2,1,2,2,2,1,4,4,4,2,2,"No","No","No","No",2,1,1,1,3
"36469",36,80,4,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7260",36,81,5,"11atts3cands",11,3,0,2,1,2,2,2,1,4,4,4,2,2,"No","No","No","No",1,1,1,1,3
"21865",36,81,5,"11atts3cands",11,3,0,2,2,4,1,1,1,4,4,4,3,2,"No","No","No","No",2,1,1,1,3
"36470",36,81,5,"11atts3cands",11,3,1,5,1,3,5,5,2,2,2,2,0,5,"No","Yes","Yes","Yes",3,1,1,1,3
"7261",36,82,5,"11atts3cands",11,3,1,1,1,1,1,1,1,1,1,1,1,1,"No","Yes","Yes","Yes",1,1,1,1,3
"21866",36,82,5,"11atts3cands",11,3,0,3,3,5,3,1,2,3,3,3,4,1,"Yes","No","No","No",2,1,1,1,3
"36471",36,82,5,"11atts3cands",11,3,0,1,1,1,1,1,1,1,1,1,1,1,"No","Yes","Yes","Yes",3,1,1,1,3
"7262",36,83,5,"11atts3cands",11,3,0,2,2,1,2,1,2,2,2,2,2,2,"No","Yes","Yes","Yes",1,1,1,1,3
"21867",36,83,5,"11atts3cands",11,3,1,2,2,1,2,1,2,2,2,2,2,2,"No","Yes","Yes","Yes",2,1,1,1,3
"36472",36,83,5,"11atts3cands",11,3,0,2,2,1,2,1,2,2,2,2,2,2,"No","Yes","Yes","Yes",3,1,1,1,3
"7263",36,84,5,"11atts3cands",11,3,1,3,3,5,3,1,2,3,3,3,4,1,"Yes","No","No","No",1,1,1,1,3
"21868",36,84,5,"11atts3cands",11,3,0,3,3,1,3,1,1,4,4,4,3,3,"Yes","No","No","No",2,1,1,1,3
"36473",36,84,5,"11atts3cands",11,3,0,3,3,5,3,1,2,3,3,3,4,1,"Yes","No","No","No",3,1,1,1,3
"7264",36,85,5,"11atts3cands",11,3,0,2,1,2,2,2,1,4,4,4,2,2,"No","No","No","No",1,1,1,1,3
"21869",36,85,5,"11atts3cands",11,3,0,2,1,2,2,2,1,4,4,4,2,2,"No","No","No","No",2,1,1,1,3
"36474",36,85,5,"11atts3cands",11,3,1,5,1,3,5,5,2,2,2,2,0,5,"No","Yes","Yes","Yes",3,1,1,1,3
"7265",36,86,5,"11atts3cands",11,3,0,5,2,1,5,1,1,1,1,1,0,5,"No","Yes","Yes","Yes",1,1,1,1,3
"21870",36,86,5,"11atts3cands",11,3,1,1,1,1,1,1,1,1,1,1,1,1,"No","Yes","Yes","Yes",2,1,1,1,3
"36475",36,86,5,"11atts3cands",11,3,0,5,2,1,5,1,1,1,1,1,0,5,"No","Yes","Yes","Yes",3,1,1,1,3
"7266",36,87,5,"11atts3cands",11,3,0,5,1,3,5,5,2,2,2,2,0,5,"No","Yes","Yes","Yes",1,1,1,1,3
"21871",36,87,5,"11atts3cands",11,3,1,5,1,3,5,5,2,2,2,2,0,5,"No","Yes","Yes","Yes",2,1,1,1,3
"36476",36,87,5,"11atts3cands",11,3,0,3,3,1,3,1,1,4,4,4,3,3,"Yes","No","No","No",3,1,1,1,3
"7267",36,88,5,"11atts3cands",11,3,0,3,3,1,3,1,1,4,4,4,3,3,"Yes","No","No","No",1,1,1,1,3
"21872",36,88,5,"11atts3cands",11,3,0,3,3,1,3,1,1,4,4,4,3,3,"Yes","No","No","No",2,1,1,1,3
"36477",36,88,5,"11atts3cands",11,3,1,4,3,3,4,4,1,1,1,1,4,4,"Yes","Yes","Yes","Yes",3,1,1,1,3
"7268",36,89,5,"11atts3cands",11,3,1,4,3,3,4,4,1,1,1,1,4,4,"Yes","Yes","Yes","Yes",1,1,1,1,3
"21873",36,89,5,"11atts3cands",11,3,0,2,1,2,2,2,1,4,4,4,2,2,"No","No","No","No",2,1,1,1,3
"36478",36,89,5,"11atts3cands",11,3,0,3,3,1,3,1,1,4,4,4,3,3,"Yes","No","No","No",3,1,1,1,3
"7269",36,90,5,"11atts3cands",11,3,0,3,3,5,3,1,2,3,3,3,4,1,"Yes","No","No","No",1,1,1,1,3
"21874",36,90,5,"11atts3cands",11,3,1,2,2,1,2,1,2,2,2,2,2,2,"No","Yes","Yes","Yes",2,1,1,1,3
"36479",36,90,5,"11atts3cands",11,3,0,4,1,1,4,1,2,3,3,3,4,4,"No","No","No","No",3,1,1,1,3
"7270",36,91,5,"11atts3cands",11,3,0,3,3,1,3,1,1,4,4,4,3,3,"Yes","No","No","No",1,1,1,1,3
"21875",36,91,5,"11atts3cands",11,3,0,5,1,3,5,5,2,2,2,2,0,5,"No","Yes","Yes","Yes",2,1,1,1,3
"36480",36,91,5,"11atts3cands",11,3,1,2,2,1,2,1,2,2,2,2,2,2,"No","Yes","Yes","Yes",3,1,1,1,3
"7271",36,92,5,"11atts3cands",11,3,0,3,2,2,3,3,2,3,3,3,3,3,"No","No","No","No",1,1,1,1,3
"21876",36,92,5,"11atts3cands",11,3,1,4,3,3,4,4,1,1,1,1,4,4,"Yes","Yes","Yes","Yes",2,1,1,1,3
"36481",36,92,5,"11atts3cands",11,3,0,3,2,2,3,3,2,3,3,3,3,3,"No","No","No","No",3,1,1,1,3
"7272",36,93,5,"11atts3cands",11,3,0,2,1,2,2,2,1,4,4,4,2,2,"No","No","No","No",1,1,1,1,3
"21877",36,93,5,"11atts3cands",11,3,1,4,3,3,4,4,1,1,1,1,4,4,"Yes","Yes","Yes","Yes",2,1,1,1,3
"36482",36,93,5,"11atts3cands",11,3,0,3,2,2,3,3,2,3,3,3,3,3,"No","No","No","No",3,1,1,1,3
"7273",36,94,5,"11atts3cands",11,3,0,2,1,2,2,2,1,4,4,4,2,2,"No","No","No","No",1,1,1,1,3
"21878",36,94,5,"11atts3cands",11,3,1,1,3,1,1,1,2,2,2,2,1,1,"Yes","Yes","Yes","Yes",2,1,1,1,3
"36483",36,94,5,"11atts3cands",11,3,0,5,1,3,5,5,2,2,2,2,0,5,"No","Yes","Yes","Yes",3,1,1,1,3
"7274",36,95,5,"11atts3cands",11,3,0,5,1,3,5,5,2,2,2,2,0,5,"No","Yes","Yes","Yes",1,1,1,1,3
"21879",36,95,5,"11atts3cands",11,3,0,3,3,5,3,1,2,3,3,3,4,1,"Yes","No","No","No",2,1,1,1,3
"36484",36,95,5,"11atts3cands",11,3,1,4,3,3,4,4,1,1,1,1,4,4,"Yes","Yes","Yes","Yes",3,1,1,1,3
"7275",36,96,5,"11atts3cands",11,3,0,5,2,1,5,1,1,1,1,1,0,5,"No","Yes","Yes","Yes",1,1,1,1,3
"21880",36,96,5,"11atts3cands",11,3,1,2,2,1,2,1,2,2,2,2,2,2,"No","Yes","Yes","Yes",2,1,1,1,3
"36485",36,96,5,"11atts3cands",11,3,0,4,1,1,4,1,2,3,3,3,4,4,"No","No","No","No",3,1,1,1,3
"7276",36,97,5,"11atts3cands",11,3,0,3,3,5,3,1,2,3,3,3,4,1,"Yes","No","No","No",1,1,1,1,3
"21881",36,97,5,"11atts3cands",11,3,0,2,2,4,1,1,1,4,4,4,3,2,"No","No","No","No",2,1,1,1,3
"36486",36,97,5,"11atts3cands",11,3,1,3,2,2,3,3,2,3,3,3,3,3,"No","No","No","No",3,1,1,1,3
"7277",36,98,5,"11atts3cands",11,3,1,1,1,1,1,1,1,1,1,1,1,1,"No","Yes","Yes","Yes",1,1,1,1,3
"21882",36,98,5,"11atts3cands",11,3,0,3,3,5,3,1,2,3,3,3,4,1,"Yes","No","No","No",2,1,1,1,3
"36487",36,98,5,"11atts3cands",11,3,0,2,1,2,2,2,1,4,4,4,2,2,"No","No","No","No",3,1,1,1,3
"7278",36,99,5,"11atts3cands",11,3,0,2,2,4,1,1,1,4,4,4,3,2,"No","No","No","No",1,1,1,1,3
"21883",36,99,5,"11atts3cands",11,3,1,5,2,1,5,1,1,1,1,1,0,5,"No","Yes","Yes","Yes",2,1,1,1,3
"36488",36,99,5,"11atts3cands",11,3,0,3,3,5,3,1,2,3,3,3,4,1,"Yes","No","No","No",3,1,1,1,3
"7279",36,100,5,"11atts3cands",11,3,0,3,3,5,3,1,2,3,3,3,4,1,"Yes","No","No","No",1,1,1,1,3
"21884",36,100,5,"11atts3cands",11,3,1,1,1,1,1,1,1,1,1,1,1,1,"No","Yes","Yes","Yes",2,1,1,1,3
"36489",36,100,5,"11atts3cands",11,3,0,2,1,2,2,2,1,4,4,4,2,2,"No","No","No","No",3,1,1,1,3
"7280",36,101,6,"8atts2cands",8,2,0,3,3,5,NA,1,2,3,3,3,NA,NA,"Yes","No","No","No",1,1,1,1,3
"21885",36,101,6,"8atts2cands",8,2,1,1,1,1,NA,1,1,1,1,1,NA,NA,"No","Yes","Yes","Yes",2,1,1,1,3
"36490",36,101,6,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7281",36,102,6,"8atts2cands",8,2,0,2,1,2,NA,2,1,4,4,4,NA,NA,"No","No","No","No",1,1,1,1,3
"21886",36,102,6,"8atts2cands",8,2,1,5,1,3,NA,5,2,2,2,2,NA,NA,"No","Yes","Yes","Yes",2,1,1,1,3
"36491",36,102,6,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7282",36,103,6,"8atts2cands",8,2,1,3,2,2,NA,3,2,3,3,3,NA,NA,"No","No","No","No",1,1,1,1,3
"21887",36,103,6,"8atts2cands",8,2,0,3,3,1,NA,1,1,4,4,4,NA,NA,"Yes","No","No","No",2,1,1,1,3
"36492",36,103,6,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7283",36,104,6,"8atts2cands",8,2,1,5,2,1,NA,1,1,1,1,1,NA,NA,"No","Yes","Yes","Yes",1,1,1,1,3
"21888",36,104,6,"8atts2cands",8,2,0,3,2,2,NA,3,2,3,3,3,NA,NA,"No","No","No","No",2,1,1,1,3
"36493",36,104,6,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7284",36,105,6,"8atts2cands",8,2,0,2,1,2,NA,2,1,4,4,4,NA,NA,"No","No","No","No",1,1,1,1,3
"21889",36,105,6,"8atts2cands",8,2,1,3,3,5,NA,1,2,3,3,3,NA,NA,"Yes","No","No","No",2,1,1,1,3
"36494",36,105,6,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7285",36,106,6,"8atts2cands",8,2,0,5,1,3,NA,5,2,2,2,2,NA,NA,"No","Yes","Yes","Yes",1,1,1,1,3
"21890",36,106,6,"8atts2cands",8,2,1,1,1,1,NA,1,1,1,1,1,NA,NA,"No","Yes","Yes","Yes",2,1,1,1,3
"36495",36,106,6,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7286",36,107,6,"8atts2cands",8,2,0,3,3,1,NA,1,1,4,4,4,NA,NA,"Yes","No","No","No",1,1,1,1,3
"21891",36,107,6,"8atts2cands",8,2,1,5,1,3,NA,5,2,2,2,2,NA,NA,"No","Yes","Yes","Yes",2,1,1,1,3
"36496",36,107,6,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7287",36,108,6,"8atts2cands",8,2,0,5,1,3,NA,5,2,2,2,2,NA,NA,"No","Yes","Yes","Yes",1,1,1,1,3
"21892",36,108,6,"8atts2cands",8,2,1,1,3,1,NA,1,2,2,2,2,NA,NA,"Yes","Yes","Yes","Yes",2,1,1,1,3
"36497",36,108,6,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7288",36,109,6,"8atts2cands",8,2,1,2,2,1,NA,1,2,2,2,2,NA,NA,"No","Yes","Yes","Yes",1,1,1,1,3
"21893",36,109,6,"8atts2cands",8,2,0,2,1,2,NA,2,1,4,4,4,NA,NA,"No","No","No","No",2,1,1,1,3
"36498",36,109,6,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7289",36,110,6,"8atts2cands",8,2,0,2,2,1,NA,1,2,2,2,2,NA,NA,"No","Yes","Yes","Yes",1,1,1,1,3
"21894",36,110,6,"8atts2cands",8,2,1,4,3,3,NA,4,1,1,1,1,NA,NA,"Yes","Yes","Yes","Yes",2,1,1,1,3
"36499",36,110,6,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7290",36,111,6,"8atts2cands",8,2,1,3,2,2,NA,3,2,3,3,3,NA,NA,"No","No","No","No",1,1,1,1,3
"21895",36,111,6,"8atts2cands",8,2,0,4,1,1,NA,1,2,3,3,3,NA,NA,"No","No","No","No",2,1,1,1,3
"36500",36,111,6,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7291",36,112,6,"8atts2cands",8,2,0,2,1,2,NA,2,1,4,4,4,NA,NA,"No","No","No","No",1,1,1,1,3
"21896",36,112,6,"8atts2cands",8,2,1,3,2,2,NA,3,2,3,3,3,NA,NA,"No","No","No","No",2,1,1,1,3
"36501",36,112,6,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7292",36,113,6,"8atts2cands",8,2,1,5,2,1,NA,1,1,1,1,1,NA,NA,"No","Yes","Yes","Yes",1,1,1,1,3
"21897",36,113,6,"8atts2cands",8,2,0,4,1,1,NA,1,2,3,3,3,NA,NA,"No","No","No","No",2,1,1,1,3
"36502",36,113,6,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7293",36,114,6,"8atts2cands",8,2,1,1,3,1,NA,1,2,2,2,2,NA,NA,"Yes","Yes","Yes","Yes",1,1,1,1,3
"21898",36,114,6,"8atts2cands",8,2,0,1,3,1,NA,1,2,2,2,2,NA,NA,"Yes","Yes","Yes","Yes",2,1,1,1,3
"36503",36,114,6,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7294",36,115,6,"8atts2cands",8,2,1,5,2,1,NA,1,1,1,1,1,NA,NA,"No","Yes","Yes","Yes",1,1,1,1,3
"21899",36,115,6,"8atts2cands",8,2,0,3,3,1,NA,1,1,4,4,4,NA,NA,"Yes","No","No","No",2,1,1,1,3
"36504",36,115,6,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7295",36,116,6,"8atts2cands",8,2,0,3,3,5,NA,1,2,3,3,3,NA,NA,"Yes","No","No","No",1,1,1,1,3
"21900",36,116,6,"8atts2cands",8,2,1,4,3,3,NA,4,1,1,1,1,NA,NA,"Yes","Yes","Yes","Yes",2,1,1,1,3
"36505",36,116,6,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7296",36,117,6,"8atts2cands",8,2,1,1,3,1,NA,1,2,2,2,2,NA,NA,"Yes","Yes","Yes","Yes",1,1,1,1,3
"21901",36,117,6,"8atts2cands",8,2,0,3,3,1,NA,1,1,4,4,4,NA,NA,"Yes","No","No","No",2,1,1,1,3
"36506",36,117,6,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7297",36,118,6,"8atts2cands",8,2,0,4,1,1,NA,1,2,3,3,3,NA,NA,"No","No","No","No",1,1,1,1,3
"21902",36,118,6,"8atts2cands",8,2,1,1,3,1,NA,1,2,2,2,2,NA,NA,"Yes","Yes","Yes","Yes",2,1,1,1,3
"36507",36,118,6,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7298",36,119,6,"8atts2cands",8,2,1,5,1,3,NA,5,2,2,2,2,NA,NA,"No","Yes","Yes","Yes",1,1,1,1,3
"21903",36,119,6,"8atts2cands",8,2,0,5,1,3,NA,5,2,2,2,2,NA,NA,"No","Yes","Yes","Yes",2,1,1,1,3
"36508",36,119,6,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7299",36,120,6,"8atts2cands",8,2,1,1,3,1,NA,1,2,2,2,2,NA,NA,"Yes","Yes","Yes","Yes",1,1,1,1,3
"21904",36,120,6,"8atts2cands",8,2,0,5,1,3,NA,5,2,2,2,2,NA,NA,"No","Yes","Yes","Yes",2,1,1,1,3
"36509",36,120,6,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7300",37,1,1,"8atts2cands",8,2,1,3,3,NA,NA,1,2,3,3,3,NA,1,"Yes","No","Yes","No",1,1,1,1,3
"21905",37,1,1,"8atts2cands",8,2,0,2,1,NA,NA,2,1,4,4,4,NA,2,"No","No","Yes","No",2,1,1,1,3
"36510",37,1,1,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7301",37,2,1,"8atts2cands",8,2,0,2,2,NA,NA,1,2,2,2,2,NA,2,"No","Yes","No","Yes",1,1,1,1,3
"21906",37,2,1,"8atts2cands",8,2,1,1,1,NA,NA,1,1,1,1,1,NA,1,"No","Yes","No","Yes",2,1,1,1,3
"36511",37,2,1,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7302",37,3,1,"8atts2cands",8,2,0,2,2,NA,NA,1,2,2,2,2,NA,2,"No","Yes","No","Yes",1,1,1,1,3
"21907",37,3,1,"8atts2cands",8,2,1,1,3,NA,NA,1,2,2,2,2,NA,1,"Yes","Yes","No","Yes",2,1,1,1,3
"36512",37,3,1,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7303",37,4,1,"8atts2cands",8,2,0,2,2,NA,NA,1,1,4,4,4,NA,2,"No","No","Yes","No",1,1,1,1,3
"21908",37,4,1,"8atts2cands",8,2,1,1,3,NA,NA,1,2,2,2,2,NA,1,"Yes","Yes","No","Yes",2,1,1,1,3
"36513",37,4,1,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7304",37,5,1,"8atts2cands",8,2,1,2,1,NA,NA,2,1,4,4,4,NA,2,"No","No","Yes","No",1,1,1,1,3
"21909",37,5,1,"8atts2cands",8,2,0,2,2,NA,NA,1,1,4,4,4,NA,2,"No","No","Yes","No",2,1,1,1,3
"36514",37,5,1,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7305",37,6,1,"8atts2cands",8,2,1,5,2,NA,NA,1,1,1,1,1,NA,5,"No","Yes","No","Yes",1,1,1,1,3
"21910",37,6,1,"8atts2cands",8,2,0,2,1,NA,NA,2,1,4,4,4,NA,2,"No","No","Yes","No",2,1,1,1,3
"36515",37,6,1,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7306",37,7,1,"8atts2cands",8,2,1,2,2,NA,NA,1,2,2,2,2,NA,2,"No","Yes","No","Yes",1,1,1,1,3
"21911",37,7,1,"8atts2cands",8,2,0,3,3,NA,NA,1,2,3,3,3,NA,1,"Yes","No","Yes","No",2,1,1,1,3
"36516",37,7,1,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7307",37,8,1,"8atts2cands",8,2,0,4,1,NA,NA,1,2,3,3,3,NA,4,"No","No","Yes","No",1,1,1,1,3
"21912",37,8,1,"8atts2cands",8,2,1,2,2,NA,NA,1,2,2,2,2,NA,2,"No","Yes","No","Yes",2,1,1,1,3
"36517",37,8,1,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7308",37,9,1,"8atts2cands",8,2,0,2,2,NA,NA,1,1,4,4,4,NA,2,"No","No","Yes","No",1,1,1,1,3
"21913",37,9,1,"8atts2cands",8,2,1,4,1,NA,NA,1,2,3,3,3,NA,4,"No","No","Yes","No",2,1,1,1,3
"36518",37,9,1,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7309",37,10,1,"8atts2cands",8,2,0,1,3,NA,NA,1,2,2,2,2,NA,1,"Yes","Yes","No","Yes",1,1,1,1,3
"21914",37,10,1,"8atts2cands",8,2,1,5,1,NA,NA,5,2,2,2,2,NA,5,"No","Yes","No","Yes",2,1,1,1,3
"36519",37,10,1,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7310",37,11,1,"8atts2cands",8,2,1,5,2,NA,NA,1,1,1,1,1,NA,5,"No","Yes","No","Yes",1,1,1,1,3
"21915",37,11,1,"8atts2cands",8,2,0,2,2,NA,NA,1,1,4,4,4,NA,2,"No","No","Yes","No",2,1,1,1,3
"36520",37,11,1,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7311",37,12,1,"8atts2cands",8,2,0,1,1,NA,NA,1,1,1,1,1,NA,1,"No","Yes","No","Yes",1,1,1,1,3
"21916",37,12,1,"8atts2cands",8,2,1,4,3,NA,NA,4,1,1,1,1,NA,4,"Yes","Yes","No","Yes",2,1,1,1,3
"36521",37,12,1,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7312",37,13,1,"8atts2cands",8,2,0,4,1,NA,NA,1,2,3,3,3,NA,4,"No","No","Yes","No",1,1,1,1,3
"21917",37,13,1,"8atts2cands",8,2,1,1,3,NA,NA,1,2,2,2,2,NA,1,"Yes","Yes","No","Yes",2,1,1,1,3
"36522",37,13,1,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7313",37,14,1,"8atts2cands",8,2,0,5,1,NA,NA,5,2,2,2,2,NA,5,"No","Yes","No","Yes",1,1,1,1,3
"21918",37,14,1,"8atts2cands",8,2,1,4,3,NA,NA,4,1,1,1,1,NA,4,"Yes","Yes","No","Yes",2,1,1,1,3
"36523",37,14,1,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7314",37,15,1,"8atts2cands",8,2,0,5,1,NA,NA,5,2,2,2,2,NA,5,"No","Yes","No","Yes",1,1,1,1,3
"21919",37,15,1,"8atts2cands",8,2,1,4,3,NA,NA,4,1,1,1,1,NA,4,"Yes","Yes","No","Yes",2,1,1,1,3
"36524",37,15,1,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7315",37,16,1,"8atts2cands",8,2,1,3,3,NA,NA,1,2,3,3,3,NA,1,"Yes","No","Yes","No",1,1,1,1,3
"21920",37,16,1,"8atts2cands",8,2,0,3,3,NA,NA,1,1,4,4,4,NA,3,"Yes","No","Yes","No",2,1,1,1,3
"36525",37,16,1,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"7316",37,17,1,"8atts2cands",8,2,1,5,2,NA,NA,1,1,1,1,1,NA,5,"No","Yes","No","Yes",1,1,1,1,3
"21921",37,17,1,"8atts2cands",8,2,0,1,1,NA,NA,1,1,1,1,1,NA,1,"No","Yes","No","Yes",2,1,1,1,3
