"","Constituency","register","ps","n_nomiss","n_young_withmiss"
"63005","Ochil and South Perthshire",1,"PH2 9",23,2
"63006","Ochil and South Perthshire",1,"PH2 9",32,2
"63007","Ochil and South Perthshire",1,"PH2 9",1,NA
"63008","Ochil and South Perthshire",1,"PH2 9",4,NA
"63009","Ochil and South Perthshire",1,"PH2 9",9,NA
"63010","Ochil and South Perthshire",1,"PH2 9",8,2
"63011","Ochil and South Perthshire",1,"PH2 9",9,3
"63012","Ochil and South Perthshire",1,"PH2 9",17,1
"63013","Ochil and South Perthshire",1,"PH2 9",5,NA
"63014","Ochil and South Perthshire",1,"PH2 9",10,2
"63015","Ochil and South Perthshire",1,"PH2 9",15,3
"63016","Ochil and South Perthshire",1,"PH2 9",92,12
"63017","Ochil and South Perthshire",1,"PH2 9",4,NA
"63018","Ochil and South Perthshire",1,"PH2 9",10,1
"63019","Ochil and South Perthshire",1,"PH2 9",52,5
"63020","Ochil and South Perthshire",1,"PH2 9",11,1
"63021","Ochil and South Perthshire",1,"PH2 9",2,NA
"63022","Ochil and South Perthshire",1,"PH2 9",90,12
"63023","Ochil and South Perthshire",1,"PH2 9",9,1
"63024","Ochil and South Perthshire",1,"PH2 9",4,NA
"63025","Ochil and South Perthshire",1,"PH2 9",3,NA
"63026","Ochil and South Perthshire",1,"PH2 9",12,NA
"63027","Ochil and South Perthshire",1,"PH2 9",18,1
"63028","Ochil and South Perthshire",1,"PH2 9",20,NA
"63029","Ochil and South Perthshire",1,"PH2 9",44,6
"63030","Ochil and South Perthshire",1,"PH2 9",8,NA
"63031","Ochil and South Perthshire",1,"PH2 9",11,NA
"63032","Ochil and South Perthshire",1,"PH2 9",1,NA
"63033","Ochil and South Perthshire",1,"PH2 9",6,NA
"63034","Ochil and South Perthshire",1,"PH2 9",46,7
"63035","Ochil and South Perthshire",1,"PH2 9",13,2
"63036","Ochil and South Perthshire",1,"PH2 9",38,3
"63037","Ochil and South Perthshire",1,"PH2 9",37,3
"63038","Ochil and South Perthshire",1,"PH2 9",6,NA
"63039","Ochil and South Perthshire",1,"PH2 9",39,1
"63040","Ochil and South Perthshire",1,"PH2 9",30,4
"63041","Ochil and South Perthshire",1,"PH2 9",12,4
"63042","Ochil and South Perthshire",1,"PH2 9",61,6
"63043","Ochil and South Perthshire",1,"PH2 9",1,NA
"63044","Ochil and South Perthshire",1,"PH2 9",33,3
"63045","Ochil and South Perthshire",1,"PH2 9",12,NA
"63046","Ochil and South Perthshire",1,"PH2 9",40,9
"63047","Ochil and South Perthshire",1,"PH2 9",4,NA
"63048","Ochil and South Perthshire",1,"PH2 9",85,11
"63049","Ochil and South Perthshire",1,"PH2 9",53,10
"63050","Ochil and South Perthshire",1,"PH2 9",18,1
"63051","Ochil and South Perthshire",1,"PH2 9",47,8
"63052","Ochil and South Perthshire",1,"PH2 9",8,NA
"63053","Ochil and South Perthshire",1,"PH2 9",34,5
"63054","Ochil and South Perthshire",1,"PH2 9",18,2
"63055","Ochil and South Perthshire",1,"PH2 9",24,1
"63056","Ochil and South Perthshire",1,"PH2 9",6,NA
"63057","Ochil and South Perthshire",1,"PH2 9",55,5
"63058","Ochil and South Perthshire",1,"PH2 9",15,NA
"63059","Ochil and South Perthshire",1,"PH2 9",7,2
"63060","Ochil and South Perthshire",1,"PH2 9",3,NA
"63061","Ochil and South Perthshire",1,"PH2 9",6,NA
"63062","Ochil and South Perthshire",1,"PH2 9",4,NA
"63063","Ochil and South Perthshire",1,"PH2 9",6,NA
"63064","Ochil and South Perthshire",1,"PH2 9",9,1
"63065","Ochil and South Perthshire",1,"PH2 9",5,NA
"63066","Ochil and South Perthshire",1,"PH2 9",16,2
"63067","Ochil and South Perthshire",1,"PH2 9",23,4
"63068","Ochil and South Perthshire",1,"PH2 9",13,5
"63069","Ochil and South Perthshire",1,"PH2 9",14,NA
"63070","Ochil and South Perthshire",1,"PH2 9",8,NA
"63071","Ochil and South Perthshire",1,"PH2 9",29,3
"63072","Ochil and South Perthshire",1,"PH2 9",40,3
"63073","Ochil and South Perthshire",1,"PH2 9",10,3
"63074","Ochil and South Perthshire",1,"PH2 9",2,NA
"63075","Ochil and South Perthshire",1,"PH2 9",32,3
"63076","Ochil and South Perthshire",1,"PH2 9",21,3
"63077","Ochil and South Perthshire",1,"PH2 9",19,4
"63078","Ochil and South Perthshire",1,"PH2 9",42,1
"63079","Ochil and South Perthshire",1,"PH2 9",12,1
"63080","Ochil and South Perthshire",1,"PH2 9",6,NA
"63081","Ochil and South Perthshire",1,"PH2 9",13,1
"63082","Ochil and South Perthshire",1,"PH2 9",7,NA
"63083","Ochil and South Perthshire",1,"PH2 9",16,3
"63084","Ochil and South Perthshire",1,"PH2 9",26,2
"63085","Ochil and South Perthshire",1,"PH2 9",9,2
"63086","Ochil and South Perthshire",1,"PH2 9",125,11
"63087","Ochil and South Perthshire",1,"PH2 9",14,1
"63088","Ochil and South Perthshire",1,"PH2 9",37,1
"63089","Ochil and South Perthshire",1,"PH2 9",88,7
"63090","Ochil and South Perthshire",1,"PH2 9",52,1
"63091","Ochil and South Perthshire",1,"PH2 9",51,1
"63092","Ochil and South Perthshire",1,"PH2 9",56,6
"63093","Ochil and South Perthshire",1,"PH2 9",38,NA
"63094","Ochil and South Perthshire",1,"PH2 9",49,2
"63095","Ochil and South Perthshire",1,"PH2 9",21,1
"63096","Ochil and South Perthshire",1,"PH2 9",9,NA
"63097","Ochil and South Perthshire",1,"PH2 9",2,NA
"63098","Ochil and South Perthshire",1,"PH2 9",30,NA
"63099","Ochil and South Perthshire",1,"PH2 9",5,NA
"63100","Ochil and South Perthshire",1,"PH2 9",9,NA
"63101","Ochil and South Perthshire",1,"PH2 9",21,NA
"63102","Ochil and South Perthshire",1,"PH2 9",13,NA
"63103","Ochil and South Perthshire",1,"PH2 9",13,NA
"63104","Ochil and South Perthshire",1,"PH2 9",12,1
"63105","Ochil and South Perthshire",1,"PH2 9",52,NA
"63106","Ochil and South Perthshire",1,"PH2 9",10,1
"63107","Ochil and South Perthshire",1,"PH3 1",9,NA
"63108","Ochil and South Perthshire",1,"PH3 1",13,1
"63109","Ochil and South Perthshire",1,"PH3 1",55,2
"63110","Ochil and South Perthshire",1,"PH3 1",8,NA
"63111","Ochil and South Perthshire",1,"PH3 1",25,1
"63112","Ochil and South Perthshire",1,"PH3 1",40,2
"63113","Ochil and South Perthshire",1,"PH3 1",56,3
"63114","Ochil and South Perthshire",1,"PH3 1",37,2
"63115","Ochil and South Perthshire",1,"PH3 1",11,1
"63116","Ochil and South Perthshire",1,"PH3 1",37,2
"63117","Ochil and South Perthshire",1,"PH3 1",49,6
"63118","Ochil and South Perthshire",1,"PH3 1",36,3
"63119","Ochil and South Perthshire",1,"PH3 1",47,2
"63120","Ochil and South Perthshire",1,"PH3 1",8,NA
"63121","Ochil and South Perthshire",1,"PH3 1",89,5
"63122","Ochil and South Perthshire",1,"PH3 1",7,NA
"63123","Ochil and South Perthshire",1,"PH3 1",10,NA
"63124","Ochil and South Perthshire",1,"PH3 1",10,NA
"63125","Ochil and South Perthshire",1,"PH3 1",61,6
"63126","Ochil and South Perthshire",1,"PH3 1",27,1
"63127","Ochil and South Perthshire",1,"PH3 1",51,2
"63128","Ochil and South Perthshire",1,"PH3 1",15,2
"63129","Ochil and South Perthshire",1,"PH3 1",53,4
"63130","Ochil and South Perthshire",1,"PH3 1",28,2
"63131","Ochil and South Perthshire",1,"PH3 1",61,8
"63132","Ochil and South Perthshire",1,"PH3 1",7,NA
"63133","Ochil and South Perthshire",1,"PH3 1",27,NA
"63134","Ochil and South Perthshire",1,"PH3 1",8,2
"63135","Ochil and South Perthshire",1,"PH3 1",19,2
"63136","Ochil and South Perthshire",1,"PH3 1",16,NA
"63137","Ochil and South Perthshire",1,"PH3 1",20,2
"63138","Ochil and South Perthshire",1,"PH3 1",42,1
"63139","Ochil and South Perthshire",1,"PH3 1",40,NA
"63140","Ochil and South Perthshire",1,"PH3 1",19,NA
"63141","Ochil and South Perthshire",1,"PH3 1",72,7
"63142","Ochil and South Perthshire",1,"PH3 1",26,5
"63143","Ochil and South Perthshire",1,"PH3 1",19,2
"63144","Ochil and South Perthshire",1,"PH3 1",67,16
"63145","Ochil and South Perthshire",1,"PH3 1",6,NA
"63146","Ochil and South Perthshire",1,"PH3 1",41,4
"63147","Ochil and South Perthshire",1,"PH3 1",25,3
"63148","Ochil and South Perthshire",1,"PH3 1",4,NA
"63149","Ochil and South Perthshire",1,"PH3 1",29,NA
"63150","Ochil and South Perthshire",1,"PH3 1",61,6
"63151","Ochil and South Perthshire",1,"PH3 1",31,3
"63152","Ochil and South Perthshire",1,"PH3 1",40,NA
"63153","Ochil and South Perthshire",1,"PH3 1",5,NA
"63154","Ochil and South Perthshire",1,"PH3 1",85,11
"63155","Ochil and South Perthshire",1,"PH3 1",12,1
"63156","Ochil and South Perthshire",1,"PH3 1",74,8
"63157","Ochil and South Perthshire",1,"PH3 1",37,2
"63158","Ochil and South Perthshire",1,"PH3 1",8,2
"63159","Ochil and South Perthshire",1,"PH3 1",5,NA
"63160","Ochil and South Perthshire",1,"PH3 1",12,NA
"63161","Ochil and South Perthshire",1,"PH3 1",10,NA
"63162","Ochil and South Perthshire",1,"PH3 1",2,NA
"63163","Ochil and South Perthshire",1,"PH3 1",11,2
"63164","Ochil and South Perthshire",1,"PH3 1",7,NA
"63165","Ochil and South Perthshire",1,"PH3 1",11,NA
"63166","Ochil and South Perthshire",1,"PH3 1",8,2
"63167","Ochil and South Perthshire",1,"PH3 1",10,1
"63168","Ochil and South Perthshire",1,"PH3 1",9,3
"63169","Ochil and South Perthshire",1,"PH3 1",3,NA
"63170","Ochil and South Perthshire",1,"PH3 1",6,NA
"63171","Ochil and South Perthshire",1,"PH3 1",7,1
"63172","Ochil and South Perthshire",1,"PH3 1",10,1
"63173","Ochil and South Perthshire",1,"PH3 1",98,10
"63174","Ochil and South Perthshire",1,"PH3 1",51,2
"63175","Ochil and South Perthshire",1,"PH3 1",19,4
"63176","Ochil and South Perthshire",1,"PH3 1",3,NA
"63177","Ochil and South Perthshire",1,"PH3 1",2,NA
"63178","Ochil and South Perthshire",1,"PH3 1",17,NA
"63179","Ochil and South Perthshire",1,"PH3 1",14,NA
"63180","Ochil and South Perthshire",1,"PH3 1",39,2
"63181","Ochil and South Perthshire",1,"PH3 1",3,NA
"63182","Ochil and South Perthshire",1,"PH3 1",2,NA
"63183","Ochil and South Perthshire",1,"PH3 1",9,NA
"63184","Ochil and South Perthshire",1,"PH3 1",6,NA
"63185","Ochil and South Perthshire",1,"PH3 1",11,NA
"63186","Ochil and South Perthshire",1,"PH3 1",13,1
"63187","Ochil and South Perthshire",1,"PH3 1",23,NA
"63188","Ochil and South Perthshire",1,"PH3 1",46,1
"63189","Ochil and South Perthshire",1,"PH3 1",12,NA
"63190","Ochil and South Perthshire",1,"PH3 1",40,1
"63191","Ochil and South Perthshire",1,"PH3 1",28,2
"63192","Ochil and South Perthshire",1,"PH3 1",44,2
"63193","Ochil and South Perthshire",1,"PH3 1",83,4
"63194","Ochil and South Perthshire",1,"PH3 1",23,2
"63195","Ochil and South Perthshire",1,"PH3 1",18,4
"63196","Ochil and South Perthshire",1,"PH3 1",8,NA
"63197","Ochil and South Perthshire",1,"PH3 1",80,NA
"63198","Ochil and South Perthshire",1,"PH3 1",23,2
"63199","Ochil and South Perthshire",1,"PH3 1",40,1
"63200","Ochil and South Perthshire",1,"PH3 1",22,1
"63201","Ochil and South Perthshire",1,"PH3 1",43,NA
"63202","Ochil and South Perthshire",1,"PH3 1",24,2
"63203","Ochil and South Perthshire",1,"PH3 1",2,NA
"63204","Ochil and South Perthshire",1,"PH3 1",95,4
"63205","Ochil and South Perthshire",1,"PH3 1",23,2
"63206","Ochil and South Perthshire",1,"PH3 1",14,2
"63207","Ochil and South Perthshire",1,"PH3 1",66,6
"63208","Ochil and South Perthshire",1,"PH3 1",8,NA
"63209","Ochil and South Perthshire",1,"PH3 1",14,NA
"63210","Ochil and South Perthshire",1,"PH3 1",30,1
"63211","Ochil and South Perthshire",1,"PH3 1",16,NA
"63212","Ochil and South Perthshire",1,"PH3 1",39,NA
"63213","Ochil and South Perthshire",1,"PH3 1",8,NA
"63214","Ochil and South Perthshire",1,"PH3 1",5,NA
"63215","Ochil and South Perthshire",1,"PH3 1",11,NA
"63216","Ochil and South Perthshire",1,"PH3 1",5,NA
"63217","Ochil and South Perthshire",1,"PH3 1",44,5
"63218","Ochil and South Perthshire",1,"PH3 1",10,NA
"63219","Ochil and South Perthshire",1,"PH3 1",78,9
"63220","Ochil and South Perthshire",1,"PH3 1",5,NA
"63221","Ochil and South Perthshire",1,"PH3 1",4,1
"63222","Ochil and South Perthshire",1,"PH3 1",16,1
"63223","Ochil and South Perthshire",1,"PH3 1",11,NA
"63224","Ochil and South Perthshire",1,"PH3 1",9,NA
"63225","Ochil and South Perthshire",1,"PH3 1",22,1
"63226","Ochil and South Perthshire",1,"PH3 1",11,2
"63227","Ochil and South Perthshire",1,"PH3 1",11,1
"63228","Ochil and South Perthshire",1,"PH3 1",9,2
"63229","Ochil and South Perthshire",1,"PH3 1",8,NA
"63230","Ochil and South Perthshire",1,"PH3 1",3,NA
"63231","Ochil and South Perthshire",1,"PH3 1",53,5
"63232","Ochil and South Perthshire",1,"PH3 1",18,4
"63233","Ochil and South Perthshire",1,"PH3 1",7,2
"63234","Ochil and South Perthshire",1,"PH3 1",2,NA
"63235","Ochil and South Perthshire",1,"PH3 1",2,NA
"63236","Ochil and South Perthshire",1,"PH3 1",9,NA
"63237","Ochil and South Perthshire",1,"PH3 1",14,NA
"63238","Ochil and South Perthshire",1,"PH3 1",19,2
"63239","Ochil and South Perthshire",1,"PH3 1",43,2
"63240","Ochil and South Perthshire",1,"PH3 1",10,NA
"63241","Ochil and South Perthshire",1,"PH3 1",49,10
"63242","Ochil and South Perthshire",1,"PH3 1",36,1
"63243","Ochil and South Perthshire",1,"PH3 1",4,NA
"63244","Ochil and South Perthshire",1,"PH3 1",8,NA
"63245","Ochil and South Perthshire",1,"PH3 1",55,2
"63246","Ochil and South Perthshire",1,"PH3 1",38,3
"63247","Ochil and South Perthshire",1,"PH3 1",11,NA
"63248","Ochil and South Perthshire",1,"PH3 1",9,4
"63249","Ochil and South Perthshire",1,"PH3 1",27,3
"63250","Ochil and South Perthshire",1,"PH3 1",16,1
"63251","Ochil and South Perthshire",1,"PH3 1",18,NA
"63252","Ochil and South Perthshire",1,"PH3 1",5,NA
"63253","Ochil and South Perthshire",1,"PH3 1",1,NA
"63254","Ochil and South Perthshire",1,"PH3 1",4,NA
"63255","Ochil and South Perthshire",1,"PH3 1",13,NA
"63256","Ochil and South Perthshire",1,"PH3 1",10,NA
"63257","Ochil and South Perthshire",1,"PH3 1",14,NA
"63258","Ochil and South Perthshire",1,"PH3 1",7,NA
"63259","Ochil and South Perthshire",1,"PH3 1",21,3
"63260","Ochil and South Perthshire",1,"PH3 1",20,NA
"63261","Ochil and South Perthshire",1,"PH3 1",18,4
"63262","Ochil and South Perthshire",1,"PH3 1",22,NA
"63263","Ochil and South Perthshire",1,"PH3 1",19,3
"63264","Ochil and South Perthshire",1,"PH3 1",30,3
"63265","Ochil and South Perthshire",1,"PH3 1",26,6
"63266","Ochil and South Perthshire",1,"PH3 1",29,2
"63267","Ochil and South Perthshire",1,"PH3 1",121,10
"63268","Ochil and South Perthshire",1,"PH3 1",18,NA
"63269","Ochil and South Perthshire",1,"PH3 1",29,2
"63270","Ochil and South Perthshire",1,"PH3 1",15,3
"63271","Ochil and South Perthshire",1,"PH3 1",5,NA
"63272","Ochil and South Perthshire",1,"PH3 1",30,NA
"63273","Ochil and South Perthshire",1,"PH3 1",59,8
"63274","Ochil and South Perthshire",1,"PH3 1",37,3
"63275","Ochil and South Perthshire",1,"PH3 1",7,2
"63276","Ochil and South Perthshire",1,"PH3 1",3,NA
"63277","Ochil and South Perthshire",1,"PH3 1",31,3
"63278","Ochil and South Perthshire",1,"PH3 1",14,NA
"63279","Ochil and South Perthshire",1,"PH3 1",29,10
"63280","Ochil and South Perthshire",1,"PH3 1",6,NA
"63281","Ochil and South Perthshire",1,"PH3 1",9,2
"63282","Ochil and South Perthshire",1,"PH3 1",8,NA
"63283","Ochil and South Perthshire",1,"PH3 1",4,NA
"63284","Ochil and South Perthshire",1,"PH3 1",6,2
"63285","Ochil and South Perthshire",1,"PH3 1",2,NA
"63286","Ochil and South Perthshire",1,"PH3 1",14,2
"63287","Ochil and South Perthshire",1,"PH3 1",32,2
"63288","Ochil and South Perthshire",1,"PH3 1",68,NA
"63289","Ochil and South Perthshire",1,"PH3 1",1,NA
"63290","Ochil and South Perthshire",1,"PH3 1",51,6
"63291","Ochil and South Perthshire",1,"PH3 1",41,2
"63292","Ochil and South Perthshire",1,"PH3 1",11,NA
"63293","Ochil and South Perthshire",1,"PH3 1",2,NA
"63294","Ochil and South Perthshire",1,"PH3 1",16,2
"63295","Ochil and South Perthshire",1,"PH3 1",5,NA
"63296","Ochil and South Perthshire",1,"PH3 1",3,1
"63297","Ochil and South Perthshire",1,"PH3 1",14,NA
"63298","Ochil and South Perthshire",1,"PH3 1",4,NA
"63299","Ochil and South Perthshire",1,"PH3 1",4,NA
"63300","Ochil and South Perthshire",1,"PH3 1",25,NA
"63301","Ochil and South Perthshire",1,"PH3 1",3,NA
"63302","Ochil and South Perthshire",1,"PH3 1",2,NA
"63303","Ochil and South Perthshire",1,"PH3 1",17,1
"63304","Ochil and South Perthshire",1,"PH3 1",14,2
"63305","Ochil and South Perthshire",1,"PH3 1",24,1
"63306","Ochil and South Perthshire",1,"PH3 1",21,1
"63307","Ochil and South Perthshire",1,"PH3 1",71,5
"63308","Ochil and South Perthshire",1,"PH3 1",17,NA
"63309","Ochil and South Perthshire",1,"PH3 1",51,2
"63310","Ochil and South Perthshire",1,"PH3 1",18,NA
"63311","Ochil and South Perthshire",1,"PH3 1",17,NA
"63312","Ochil and South Perthshire",1,"PH3 1",38,2
"63313","Ochil and South Perthshire",1,"PH3 1",11,NA
"63314","Ochil and South Perthshire",1,"PH3 1",11,1
"63315","Ochil and South Perthshire",1,"PH3 1",13,1
"63316","Ochil and South Perthshire",1,"PH3 1",35,NA
"63317","Ochil and South Perthshire",1,"PH3 1",22,3
"63318","Ochil and South Perthshire",1,"PH3 1",49,5
"63319","Ochil and South Perthshire",1,"PH3 1",12,NA
"63320","Ochil and South Perthshire",1,"PH3 1",30,NA
"63321","Ochil and South Perthshire",1,"PH3 1",8,1
"63322","Ochil and South Perthshire",1,"PH3 1",26,7
"63323","Ochil and South Perthshire",1,"PH3 1",12,NA
"63324","Ochil and South Perthshire",1,"PH3 1",7,NA
"63325","Ochil and South Perthshire",1,"PH3 1",8,NA
"63326","Ochil and South Perthshire",1,"PH3 1",14,3
"63327","Ochil and South Perthshire",1,"PH3 1",24,NA
"63328","Ochil and South Perthshire",1,"PH3 1",3,NA
"63329","Ochil and South Perthshire",1,"PH3 1",34,1
"63330","Ochil and South Perthshire",1,"PH3 1",25,NA
"63331","Ochil and South Perthshire",1,"PH3 1",15,NA
"63332","Ochil and South Perthshire",1,"PH3 1",7,NA
"63333","Ochil and South Perthshire",1,"PH3 1",16,NA
"63334","Ochil and South Perthshire",1,"PH4 1",12,NA
"63335","Ochil and South Perthshire",1,"PH4 1",34,4
"63336","Ochil and South Perthshire",1,"PH4 1",21,1
"63337","Ochil and South Perthshire",1,"PH4 1",16,NA
"63338","Ochil and South Perthshire",1,"PH4 1",37,4
"63339","Ochil and South Perthshire",1,"PH4 1",23,4
"63340","Ochil and South Perthshire",1,"PH4 1",46,5
"63341","Ochil and South Perthshire",1,"PH4 1",21,2
"63342","Ochil and South Perthshire",1,"PH4 1",48,5
"63343","Ochil and South Perthshire",1,"PH4 1",68,8
"63344","Ochil and South Perthshire",1,"PH4 1",106,9
"63345","Ochil and South Perthshire",1,"PH4 1",40,5
"63346","Ochil and South Perthshire",1,"PH4 1",24,3
"63347","Ochil and South Perthshire",1,"PH4 1",76,8
"63348","Ochil and South Perthshire",1,"PH4 1",98,12
"63349","Ochil and South Perthshire",1,"PH4 1",10,NA
"63350","Ochil and South Perthshire",1,"PH4 1",2,NA
"63351","Ochil and South Perthshire",1,"PH4 1",12,NA
"63352","Ochil and South Perthshire",1,"PH4 1",3,NA
"63353","Ochil and South Perthshire",1,"PH4 1",4,NA
"63354","Ochil and South Perthshire",1,"PH4 1",8,NA
"63355","Ochil and South Perthshire",1,"PH4 1",9,NA
"63356","Ochil and South Perthshire",1,"PH4 1",4,NA
"63357","Ochil and South Perthshire",1,"PH4 1",7,2
"63358","Ochil and South Perthshire",1,"PH4 1",3,2
"63359","Ochil and South Perthshire",1,"PH4 1",2,NA
"63360","Ochil and South Perthshire",1,"PH4 1",6,2
"63361","Ochil and South Perthshire",1,"PH4 1",19,2
"63362","Ochil and South Perthshire",1,"PH4 1",8,1
"63363","Ochil and South Perthshire",0,"PH5 2",48,2
"63364","Ochil and South Perthshire",0,"PH5 2",15,NA
"63365","Ochil and South Perthshire",0,"PH5 2",65,8
"63366","Ochil and South Perthshire",0,"PH5 2",16,4
"63367","Ochil and South Perthshire",0,"PH5 2",43,5
"63368","Ochil and South Perthshire",0,"PH5 2",21,2
"63369","Ochil and South Perthshire",0,"PH5 2",31,NA
"63370","Ochil and South Perthshire",0,"PH5 2",6,1
"63371","Ochil and South Perthshire",0,"PH5 2",61,3
"63372","Ochil and South Perthshire",0,"PH5 2",8,1
"63373","Ochil and South Perthshire",0,"PH5 2",70,8
"63374","Ochil and South Perthshire",0,"PH5 2",21,1
"63375","Ochil and South Perthshire",0,"PH5 2",76,6
"63376","Ochil and South Perthshire",0,"PH5 2",30,2
"63377","Ochil and South Perthshire",0,"PH5 2",2,NA
"63378","Ochil and South Perthshire",0,"PH5 2",4,1
"63379","Ochil and South Perthshire",0,"PH5 2",5,1
"63380","Ochil and South Perthshire",0,"PH5 2",4,NA
"63381","Ochil and South Perthshire",0,"PH5 2",8,NA
"63382","Ochil and South Perthshire",0,"PH5 2",9,NA
"63383","Ochil and South Perthshire",0,"PH5 2",29,8
"63384","Ochil and South Perthshire",0,"PH5 2",4,NA
"63385","Ochil and South Perthshire",0,"PH5 2",4,NA
"63386","Ochil and South Perthshire",0,"PH5 2",1,NA
"63387","Ochil and South Perthshire",0,"PH5 2",4,2
"63388","Ochil and South Perthshire",0,"PH5 2",4,1
"63389","Ochil and South Perthshire",0,"PH5 2",8,NA
"63390","Ochil and South Perthshire",0,"PH5 2",6,NA
"63391","Ochil and South Perthshire",0,"PH5 2",11,NA
"63392","Ochil and South Perthshire",0,"PH5 2",5,NA
"63393","Ochil and South Perthshire",0,"PH5 2",12,2
"63394","Ochil and South Perthshire",0,"PH5 2",2,NA
"63395","Ochil and South Perthshire",0,"PH5 2",5,1
"63396","Ochil and South Perthshire",0,"PH5 2",6,NA
"63397","Ochil and South Perthshire",0,"PH5 2",11,NA
"63398","Ochil and South Perthshire",0,"PH5 2",6,NA
"63399","Ochil and South Perthshire",0,"PH5 2",8,NA
"63400","Ochil and South Perthshire",0,"PH5 2",10,NA
"63401","Ochil and South Perthshire",0,"PH5 2",2,NA
